"schema","table_name","index_name","is_primary","is_unique","is_valid","is_ready","definition","classification","expected","difference"
"public","insurance_fee_items","insurance_fee_items_unique_schedule_item","false","true","true","true","CREATE UNIQUE INDEX insurance_fee_items_unique_schedule_item ON public.insurance_fee_items USING btree (schedule_code, item_code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_revision_diffs","idx_insurance_fee_revision_diffs_schedule_pair","false","false","true","true","CREATE INDEX idx_insurance_fee_revision_diffs_schedule_pair ON public.insurance_fee_revision_diffs USING btree (old_schedule_code, new_schedule_code, item_code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_revision_diffs","insurance_fee_revision_diffs_pkey","true","true","true","true","CREATE UNIQUE INDEX insurance_fee_revision_diffs_pkey ON public.insurance_fee_revision_diffs USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_schedules","idx_insurance_fee_schedules_active_resolver","false","false","true","true","CREATE INDEX idx_insurance_fee_schedules_active_resolver ON public.insurance_fee_schedules USING btree (profession_type, payer_context_code, effective_from, effective_to) WHERE (schedule_status = 'active'::text)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_schedules","insurance_fee_schedules_pkey","true","true","true","true","CREATE UNIQUE INDEX insurance_fee_schedules_pkey ON public.insurance_fee_schedules USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_schedules","insurance_fee_schedules_schedule_code_unique","false","true","true","true","CREATE UNIQUE INDEX insurance_fee_schedules_schedule_code_unique ON public.insurance_fee_schedules USING btree (schedule_code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_source_snapshots","idx_insurance_fee_source_snapshots_source_recorded","false","false","true","true","CREATE INDEX idx_insurance_fee_source_snapshots_source_recorded ON public.insurance_fee_source_snapshots USING btree (source_id, fetched_or_recorded_at)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_source_snapshots","insurance_fee_source_snapshots_content_hash_unique","false","true","true","true","CREATE UNIQUE INDEX insurance_fee_source_snapshots_content_hash_unique ON public.insurance_fee_source_snapshots USING btree (content_hash)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_source_snapshots","insurance_fee_source_snapshots_pkey","true","true","true","true","CREATE UNIQUE INDEX insurance_fee_source_snapshots_pkey ON public.insurance_fee_source_snapshots USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_source_snapshots","insurance_fee_source_snapshots_source_hash_unique","false","true","true","true","CREATE UNIQUE INDEX insurance_fee_source_snapshots_source_hash_unique ON public.insurance_fee_source_snapshots USING btree (source_id, content_hash)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_sources","insurance_fee_sources_pkey","true","true","true","true","CREATE UNIQUE INDEX insurance_fee_sources_pkey ON public.insurance_fee_sources USING btree (source_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","insurance_fee_warning_definitions","insurance_fee_warning_definitions_pkey","true","true","true","true","CREATE UNIQUE INDEX insurance_fee_warning_definitions_pkey ON public.insurance_fee_warning_definitions USING btree (warning_code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","internal_job_runs","internal_job_runs_pkey","true","true","true","true","CREATE UNIQUE INDEX internal_job_runs_pkey ON public.internal_job_runs USING btree (job_name)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","line_message_outbox","line_message_outbox_clinic_created_idx","false","false","true","true","CREATE INDEX line_message_outbox_clinic_created_idx ON public.line_message_outbox USING btree (clinic_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","line_message_outbox","line_message_outbox_pending_idx","false","false","true","true","CREATE INDEX line_message_outbox_pending_idx ON public.line_message_outbox USING btree (status, next_attempt_at, created_at) WHERE (status = 'pending'::text)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","line_message_outbox","line_message_outbox_pkey","true","true","true","true","CREATE UNIQUE INDEX line_message_outbox_pkey ON public.line_message_outbox USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","manager_clinic_assignments","manager_clinic_assignments_active_unique","false","true","true","true","CREATE UNIQUE INDEX manager_clinic_assignments_active_unique ON public.manager_clinic_assignments USING btree (manager_user_id, clinic_id) WHERE (revoked_at IS NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","manager_clinic_assignments","manager_clinic_assignments_assigned_at_idx","false","false","true","true","CREATE INDEX manager_clinic_assignments_assigned_at_idx ON public.manager_clinic_assignments USING btree (assigned_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","manager_clinic_assignments","manager_clinic_assignments_clinic_active_idx","false","false","true","true","CREATE INDEX manager_clinic_assignments_clinic_active_idx ON public.manager_clinic_assignments USING btree (clinic_id, manager_user_id) WHERE (revoked_at IS NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","manager_clinic_assignments","manager_clinic_assignments_pkey","true","true","true","true","CREATE UNIQUE INDEX manager_clinic_assignments_pkey ON public.manager_clinic_assignments USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","manager_clinic_assignments","manager_clinic_assignments_revoked_at_idx","false","false","true","true","CREATE INDEX manager_clinic_assignments_revoked_at_idx ON public.manager_clinic_assignments USING btree (revoked_at) WHERE (revoked_at IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","master_categories","master_categories_name_key","false","true","true","true","CREATE UNIQUE INDEX master_categories_name_key ON public.master_categories USING btree (name)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","master_categories","master_categories_pkey","true","true","true","true","CREATE UNIQUE INDEX master_categories_pkey ON public.master_categories USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","master_patient_types","master_patient_types_name_key","false","true","true","true","CREATE UNIQUE INDEX master_patient_types_name_key ON public.master_patient_types USING btree (name)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","master_patient_types","master_patient_types_pkey","true","true","true","true","CREATE UNIQUE INDEX master_patient_types_pkey ON public.master_patient_types USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","master_payment_methods","master_payment_methods_name_key","false","true","true","true","CREATE UNIQUE INDEX master_payment_methods_name_key ON public.master_payment_methods USING btree (name)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","master_payment_methods","master_payment_methods_pkey","true","true","true","true","CREATE UNIQUE INDEX master_payment_methods_pkey ON public.master_payment_methods USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_billing_profiles","idx_menu_billing_profiles_resolve","false","false","true","true","CREATE INDEX idx_menu_billing_profiles_resolve ON public.menu_billing_profiles USING btree (clinic_id, menu_id, revenue_context_code, effective_from DESC) WHERE ((is_active = true) AND (is_deleted = false))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_billing_profiles","menu_billing_profiles_pkey","true","true","true","true","CREATE UNIQUE INDEX menu_billing_profiles_pkey ON public.menu_billing_profiles USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_categories","menu_categories_name_key","false","true","true","true","CREATE UNIQUE INDEX menu_categories_name_key ON public.menu_categories USING btree (name)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_categories","menu_categories_pkey","true","true","true","true","CREATE UNIQUE INDEX menu_categories_pkey ON public.menu_categories USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_template_billing_profiles","idx_menu_template_billing_profiles_resolve","false","false","true","true","CREATE INDEX idx_menu_template_billing_profiles_resolve ON public.menu_template_billing_profiles USING btree (owner_clinic_id, menu_template_id, revenue_context_code, effective_from DESC) WHERE ((is_active = true) AND (is_deleted = false))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_template_billing_profiles","menu_template_billing_profiles_pkey","true","true","true","true","CREATE UNIQUE INDEX menu_template_billing_profiles_pkey ON public.menu_template_billing_profiles USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_templates","idx_menu_templates_active_order","false","false","true","true","CREATE INDEX idx_menu_templates_active_order ON public.menu_templates USING btree (owner_clinic_id, is_active, display_order, name) WHERE (is_deleted = false)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_templates","idx_menu_templates_owner_clinic","false","false","true","true","CREATE INDEX idx_menu_templates_owner_clinic ON public.menu_templates USING btree (owner_clinic_id) WHERE (is_deleted = false)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menu_templates","menu_templates_pkey","true","true","true","true","CREATE UNIQUE INDEX menu_templates_pkey ON public.menu_templates USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_category","false","false","true","true","CREATE INDEX idx_menus_category ON public.menus USING btree (category)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_category_id","false","false","true","true","CREATE INDEX idx_menus_category_id ON public.menus USING btree (category_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_clinic_active","false","false","true","true","CREATE INDEX idx_menus_clinic_active ON public.menus USING btree (clinic_id, is_active) WHERE (is_deleted = false)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_clinic_code_unique","false","true","true","true","CREATE UNIQUE INDEX idx_menus_clinic_code_unique ON public.menus USING btree (clinic_id, code) WHERE (code IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_clinic_id","false","false","true","true","CREATE INDEX idx_menus_clinic_id ON public.menus USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_code","false","false","true","true","CREATE INDEX idx_menus_code ON public.menus USING btree (code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_display_order","false","false","true","true","CREATE INDEX idx_menus_display_order ON public.menus USING btree (display_order)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_is_active","false","false","true","true","CREATE INDEX idx_menus_is_active ON public.menus USING btree (is_active) WHERE (is_active = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_is_public","false","false","true","true","CREATE INDEX idx_menus_is_public ON public.menus USING btree (is_public) WHERE (is_public = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","idx_menus_treatment_type","false","false","true","true","CREATE INDEX idx_menus_treatment_type ON public.menus USING btree (treatment_type)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","menus","menus_pkey","true","true","true","true","CREATE UNIQUE INDEX menus_pkey ON public.menus USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","mfa_setup_sessions","idx_mfa_setup_expires","false","false","true","true","CREATE INDEX idx_mfa_setup_expires ON public.mfa_setup_sessions USING btree (expires_at) WHERE (completed_at IS NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","mfa_setup_sessions","idx_mfa_setup_user_id","false","false","true","true","CREATE INDEX idx_mfa_setup_user_id ON public.mfa_setup_sessions USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","mfa_setup_sessions","mfa_setup_sessions_pkey","true","true","true","true","CREATE UNIQUE INDEX mfa_setup_sessions_pkey ON public.mfa_setup_sessions USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","mfa_usage_stats","idx_mfa_stats_clinic_period","false","false","true","true","CREATE INDEX idx_mfa_stats_clinic_period ON public.mfa_usage_stats USING btree (clinic_id, period_start, period_end)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","mfa_usage_stats","mfa_usage_stats_clinic_id_period_start_period_end_key","false","true","true","true","CREATE UNIQUE INDEX mfa_usage_stats_clinic_id_period_start_period_end_key ON public.mfa_usage_stats USING btree (clinic_id, period_start, period_end)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","mfa_usage_stats","mfa_usage_stats_pkey","true","true","true","true","CREATE UNIQUE INDEX mfa_usage_stats_pkey ON public.mfa_usage_stats USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_clinic_id","false","false","true","true","CREATE INDEX idx_notifications_clinic_id ON public.notifications USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_clinic_type","false","false","true","true","CREATE INDEX idx_notifications_clinic_type ON public.notifications USING btree (clinic_id, type)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_created_at","false","false","true","true","CREATE INDEX idx_notifications_created_at ON public.notifications USING btree (created_at)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_is_read","false","false","true","true","CREATE INDEX idx_notifications_is_read ON public.notifications USING btree (is_read)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_unique_related_entity","false","true","true","true","CREATE UNIQUE INDEX idx_notifications_unique_related_entity ON public.notifications USING btree (related_entity_type, related_entity_id, type)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_user_id","false","false","true","true","CREATE INDEX idx_notifications_user_id ON public.notifications USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","idx_notifications_user_unread","false","false","true","true","CREATE INDEX idx_notifications_user_unread ON public.notifications USING btree (user_id, created_at DESC) WHERE (is_read = false)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","notifications","notifications_pkey","true","true","true","true","CREATE UNIQUE INDEX notifications_pkey ON public.notifications USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","onboarding_states","idx_onboarding_states_clinic_id","false","false","true","true","CREATE INDEX idx_onboarding_states_clinic_id ON public.onboarding_states USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","onboarding_states","idx_onboarding_states_current_step","false","false","true","true","CREATE INDEX idx_onboarding_states_current_step ON public.onboarding_states USING btree (current_step)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","onboarding_states","idx_onboarding_states_user_id","false","false","true","true","CREATE INDEX idx_onboarding_states_user_id ON public.onboarding_states USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","onboarding_states","onboarding_states_pkey","true","true","true","true","CREATE UNIQUE INDEX onboarding_states_pkey ON public.onboarding_states USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","onboarding_states","onboarding_states_user_id_key","false","true","true","true","CREATE UNIQUE INDEX onboarding_states_user_id_key ON public.onboarding_states USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_campaigns","patient_outreach_campaigns_clinic_created_idx","false","false","true","true","CREATE INDEX patient_outreach_campaigns_clinic_created_idx ON public.patient_outreach_campaigns USING btree (clinic_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_campaigns","patient_outreach_campaigns_id_clinic_unique","false","true","true","true","CREATE UNIQUE INDEX patient_outreach_campaigns_id_clinic_unique ON public.patient_outreach_campaigns USING btree (id, clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_campaigns","patient_outreach_campaigns_pkey","true","true","true","true","CREATE UNIQUE INDEX patient_outreach_campaigns_pkey ON public.patient_outreach_campaigns USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_campaigns","patient_outreach_campaigns_status_idx","false","false","true","true","CREATE INDEX patient_outreach_campaigns_status_idx ON public.patient_outreach_campaigns USING btree (clinic_id, status, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_recipients","patient_outreach_recipients_campaign_customer_unique","false","true","true","true","CREATE UNIQUE INDEX patient_outreach_recipients_campaign_customer_unique ON public.patient_outreach_recipients USING btree (campaign_id, customer_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_recipients","patient_outreach_recipients_campaign_idx","false","false","true","true","CREATE INDEX patient_outreach_recipients_campaign_idx ON public.patient_outreach_recipients USING btree (campaign_id, created_at)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_recipients","patient_outreach_recipients_customer_idx","false","false","true","true","CREATE INDEX patient_outreach_recipients_customer_idx ON public.patient_outreach_recipients USING btree (clinic_id, customer_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patient_outreach_recipients","patient_outreach_recipients_pkey","true","true","true","true","CREATE UNIQUE INDEX patient_outreach_recipients_pkey ON public.patient_outreach_recipients USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patients","idx_patients_clinic","false","false","true","true","CREATE INDEX idx_patients_clinic ON public.patients USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","patients","patients_pkey","true","true","true","true","CREATE UNIQUE INDEX patients_pkey ON public.patients USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","profiles","idx_profiles_active","false","false","true","true","CREATE INDEX idx_profiles_active ON public.profiles USING btree (is_active)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","profiles","idx_profiles_clinic_id","false","false","true","true","CREATE INDEX idx_profiles_clinic_id ON public.profiles USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","profiles","idx_profiles_email","false","false","true","true","CREATE INDEX idx_profiles_email ON public.profiles USING btree (email)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","profiles","idx_profiles_role","false","false","true","true","CREATE INDEX idx_profiles_role ON public.profiles USING btree (role)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","profiles","profiles_pkey","true","true","true","true","CREATE UNIQUE INDEX profiles_pkey ON public.profiles USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","profiles","profiles_user_id_key","false","true","true","true","CREATE UNIQUE INDEX profiles_user_id_key ON public.profiles USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","registered_devices","idx_registered_devices_clinic_id","false","false","true","true","CREATE INDEX idx_registered_devices_clinic_id ON public.registered_devices USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","registered_devices","idx_registered_devices_fingerprint","false","false","true","true","CREATE INDEX idx_registered_devices_fingerprint ON public.registered_devices USING btree (device_fingerprint)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","registered_devices","idx_registered_devices_trust_level","false","false","true","true","CREATE INDEX idx_registered_devices_trust_level ON public.registered_devices USING btree (trust_level, user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","registered_devices","idx_registered_devices_user_id","false","false","true","true","CREATE INDEX idx_registered_devices_user_id ON public.registered_devices USING btree (user_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","registered_devices","registered_devices_pkey","true","true","true","true","CREATE UNIQUE INDEX registered_devices_pkey ON public.registered_devices USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_history","idx_reservation_history_action","false","false","true","true","CREATE INDEX idx_reservation_history_action ON public.reservation_history USING btree (action)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_history","idx_reservation_history_clinic_created","false","false","true","true","CREATE INDEX idx_reservation_history_clinic_created ON public.reservation_history USING btree (clinic_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_history","idx_reservation_history_clinic_id","false","false","true","true","CREATE INDEX idx_reservation_history_clinic_id ON public.reservation_history USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_history","idx_reservation_history_created_at","false","false","true","true","CREATE INDEX idx_reservation_history_created_at ON public.reservation_history USING btree (created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_history","idx_reservation_history_reservation_id","false","false","true","true","CREATE INDEX idx_reservation_history_reservation_id ON public.reservation_history USING btree (reservation_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_history","reservation_history_pkey","true","true","true","true","CREATE UNIQUE INDEX reservation_history_pkey ON public.reservation_history USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_notifications","reservation_notifications_clinic_created_idx","false","false","true","true","CREATE INDEX reservation_notifications_clinic_created_idx ON public.reservation_notifications USING btree (clinic_id, created_at DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_notifications","reservation_notifications_pkey","true","true","true","true","CREATE UNIQUE INDEX reservation_notifications_pkey ON public.reservation_notifications USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_notifications","reservation_notifications_reservation_id_notification_type_key","false","true","true","true","CREATE UNIQUE INDEX reservation_notifications_reservation_id_notification_type_key ON public.reservation_notifications USING btree (reservation_id, notification_type)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservation_notifications","reservation_notifications_scheduled_idx","false","false","true","true","CREATE INDEX reservation_notifications_scheduled_idx ON public.reservation_notifications USING btree (notification_type, scheduled_for) WHERE (scheduled_for IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_channel","false","false","true","true","CREATE INDEX idx_reservations_channel ON public.reservations USING btree (channel)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_clinic_id","false","false","true","true","CREATE INDEX idx_reservations_clinic_id ON public.reservations USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_clinic_staff_time_active","false","false","true","true","CREATE INDEX idx_reservations_clinic_staff_time_active ON public.reservations USING btree (clinic_id, staff_id, start_time, end_time) WHERE ((is_deleted = false) AND ((status)::text <> ALL ((ARRAY['cancelled'::character varying, 'no_show'::character varying])::text[])))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_clinic_status","false","false","true","true","CREATE INDEX idx_reservations_clinic_status ON public.reservations USING btree (clinic_id, status) WHERE (is_deleted = false)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_customer_id","false","false","true","true","CREATE INDEX idx_reservations_customer_id ON public.reservations USING btree (customer_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_date_range","false","false","true","true","CREATE INDEX idx_reservations_date_range ON public.reservations USING btree (start_time, end_time) WHERE (is_deleted = false)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_end_time","false","false","true","true","CREATE INDEX idx_reservations_end_time ON public.reservations USING btree (end_time)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_menu_id","false","false","true","true","CREATE INDEX idx_reservations_menu_id ON public.reservations USING btree (menu_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_payment_status","false","false","true","true","CREATE INDEX idx_reservations_payment_status ON public.reservations USING btree (payment_status)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_reservation_group_id","false","false","true","true","CREATE INDEX idx_reservations_reservation_group_id ON public.reservations USING btree (reservation_group_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_staff_id","false","false","true","true","CREATE INDEX idx_reservations_staff_id ON public.reservations USING btree (staff_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_staff_time","false","false","true","true","CREATE INDEX idx_reservations_staff_time ON public.reservations USING btree (staff_id, start_time, end_time) WHERE ((is_deleted = false) AND ((status)::text <> ALL (ARRAY[('cancelled'::character varying)::text, ('no_show'::character varying)::text])))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_start_time","false","false","true","true","CREATE INDEX idx_reservations_start_time ON public.reservations USING btree (start_time DESC)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","idx_reservations_status","false","false","true","true","CREATE INDEX idx_reservations_status ON public.reservations USING btree (status)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","reservations_campaign_id_idx","false","false","true","true","CREATE INDEX reservations_campaign_id_idx ON public.reservations USING btree (campaign_id) WHERE (campaign_id IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","reservations_id_clinic_unique","false","true","true","true","CREATE UNIQUE INDEX reservations_id_clinic_unique ON public.reservations USING btree (id, clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","reservations_no_overlap","false","false","true","true","CREATE INDEX reservations_no_overlap ON public.reservations USING gist (clinic_id, staff_id, tstzrange(start_time, end_time, '[)'::text)) WHERE (((status)::text <> ALL ((ARRAY['cancelled'::character varying, 'no_show'::character varying])::text[])) AND (is_deleted = false))","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","reservations","reservations_pkey","true","true","true","true","CREATE UNIQUE INDEX reservations_pkey ON public.reservations USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","idx_resources_clinic_id","false","false","true","true","CREATE INDEX idx_resources_clinic_id ON public.resources USING btree (clinic_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","idx_resources_display_order","false","false","true","true","CREATE INDEX idx_resources_display_order ON public.resources USING btree (display_order)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","idx_resources_is_active","false","false","true","true","CREATE INDEX idx_resources_is_active ON public.resources USING btree (is_active) WHERE (is_active = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","idx_resources_is_bookable","false","false","true","true","CREATE INDEX idx_resources_is_bookable ON public.resources USING btree (is_bookable) WHERE (is_bookable = true)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","idx_resources_staff_code","false","false","true","true","CREATE INDEX idx_resources_staff_code ON public.resources USING btree (staff_code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","idx_resources_type","false","false","true","true","CREATE INDEX idx_resources_type ON public.resources USING btree (type)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","resources_pkey","true","true","true","true","CREATE UNIQUE INDEX resources_pkey ON public.resources USING btree (id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","resources","resources_staff_code_key","false","true","true","true","CREATE UNIQUE INDEX resources_staff_code_key ON public.resources USING btree (staff_code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","revenue_contexts","revenue_contexts_pkey","true","true","true","true","CREATE UNIQUE INDEX revenue_contexts_pkey ON public.revenue_contexts USING btree (code)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","revenue_estimate_lines","idx_revenue_estimate_lines_amount_role","false","false","true","true","CREATE INDEX idx_revenue_estimate_lines_amount_role ON public.revenue_estimate_lines USING btree (clinic_id, amount_role, revenue_estimate_id) WHERE (amount_role IS NOT NULL)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","revenue_estimate_lines","idx_revenue_estimate_lines_estimate","false","false","true","true","CREATE INDEX idx_revenue_estimate_lines_estimate ON public.revenue_estimate_lines USING btree (clinic_id, revenue_estimate_id, sort_order)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","revenue_estimate_lines","idx_revenue_estimate_lines_estimate_id","false","false","true","true","CREATE INDEX idx_revenue_estimate_lines_estimate_id ON public.revenue_estimate_lines USING btree (revenue_estimate_id)","UNCLASSIFIED","UNDECIDED","UNKNOWN"
