"schema","signature","function_name","identity_arguments","result_type","owner","language","security_definer","volatility","config","grantee","can_execute","runtime_callers","classification","expected","difference"
"public","create_staff_availability_event(uuid,uuid,uuid,timestamp with time zone,text,uuid,jsonb)","create_staff_availability_event","p_event_id uuid, p_clinic_id uuid, p_staff_id uuid, p_available_datetime timestamp with time zone, p_reward_type text, p_created_by uuid, p_recipients jsonb","TABLE(id uuid, clinic_id uuid, staff_id uuid, available_datetime timestamp with time zone, reward_type text, status text, created_by uuid, created_at timestamp with time zone, updated_at timestamp with time zone, recipient_count integer)","postgres","plpgsql","false","v","search_path=pg_catalog, public","PUBLIC","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","create_staff_availability_event(uuid,uuid,uuid,timestamp with time zone,text,uuid,jsonb)","create_staff_availability_event","p_event_id uuid, p_clinic_id uuid, p_staff_id uuid, p_available_datetime timestamp with time zone, p_reward_type text, p_created_by uuid, p_recipients jsonb","TABLE(id uuid, clinic_id uuid, staff_id uuid, available_datetime timestamp with time zone, reward_type text, status text, created_by uuid, created_at timestamp with time zone, updated_at timestamp with time zone, recipient_count integer)","postgres","plpgsql","false","v","search_path=pg_catalog, public","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","create_staff_availability_reservation(uuid,uuid,uuid,text,uuid,uuid,timestamp with time zone,timestamp with time zone,text,text,boolean,jsonb,uuid)","create_staff_availability_reservation","p_clinic_id uuid, p_event_id uuid, p_customer_id uuid, p_line_user_id text, p_menu_id uuid, p_staff_id uuid, p_start_time timestamp with time zone, p_end_time timestamp with time zone, p_notes text, p_channel text, p_is_staff_requested boolean, p_intake_responses jsonb, p_campaign_id uuid","TABLE(id uuid, start_time timestamp with time zone, end_time timestamp with time zone, status text, updated_at timestamp with time zone)","postgres","plpgsql","false","v","search_path=pg_catalog, public","anon","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","create_staff_availability_reservation(uuid,uuid,uuid,text,uuid,uuid,timestamp with time zone,timestamp with time zone,text,text,boolean,jsonb,uuid)","create_staff_availability_reservation","p_clinic_id uuid, p_event_id uuid, p_customer_id uuid, p_line_user_id text, p_menu_id uuid, p_staff_id uuid, p_start_time timestamp with time zone, p_end_time timestamp with time zone, p_notes text, p_channel text, p_is_staff_requested boolean, p_intake_responses jsonb, p_campaign_id uuid","TABLE(id uuid, start_time timestamp with time zone, end_time timestamp with time zone, status text, updated_at timestamp with time zone)","postgres","plpgsql","false","v","search_path=pg_catalog, public","authenticated","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","create_staff_availability_reservation(uuid,uuid,uuid,text,uuid,uuid,timestamp with time zone,timestamp with time zone,text,text,boolean,jsonb,uuid)","create_staff_availability_reservation","p_clinic_id uuid, p_event_id uuid, p_customer_id uuid, p_line_user_id text, p_menu_id uuid, p_staff_id uuid, p_start_time timestamp with time zone, p_end_time timestamp with time zone, p_notes text, p_channel text, p_is_staff_requested boolean, p_intake_responses jsonb, p_campaign_id uuid","TABLE(id uuid, start_time timestamp with time zone, end_time timestamp with time zone, status text, updated_at timestamp with time zone)","postgres","plpgsql","false","v","search_path=pg_catalog, public","PUBLIC","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","create_staff_availability_reservation(uuid,uuid,uuid,text,uuid,uuid,timestamp with time zone,timestamp with time zone,text,text,boolean,jsonb,uuid)","create_staff_availability_reservation","p_clinic_id uuid, p_event_id uuid, p_customer_id uuid, p_line_user_id text, p_menu_id uuid, p_staff_id uuid, p_start_time timestamp with time zone, p_end_time timestamp with time zone, p_notes text, p_channel text, p_is_staff_requested boolean, p_intake_responses jsonb, p_campaign_id uuid","TABLE(id uuid, start_time timestamp with time zone, end_time timestamp with time zone, status text, updated_at timestamp with time zone)","postgres","plpgsql","false","v","search_path=pg_catalog, public","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","custom_access_token_hook(jsonb)","custom_access_token_hook","event jsonb","jsonb","postgres","plpgsql","true","v","search_path=public, auth, extensions","anon","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","custom_access_token_hook(jsonb)","custom_access_token_hook","event jsonb","jsonb","postgres","plpgsql","true","v","search_path=public, auth, extensions","authenticated","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","custom_access_token_hook(jsonb)","custom_access_token_hook","event jsonb","jsonb","postgres","plpgsql","true","v","search_path=public, auth, extensions","PUBLIC","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","custom_access_token_hook(jsonb)","custom_access_token_hook","event jsonb","jsonb","postgres","plpgsql","true","v","search_path=public, auth, extensions","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","date_dist(date,date)","date_dist","date, date","integer","supabase_admin","c","false","i","","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","date_dist(date,date)","date_dist","date, date","integer","supabase_admin","c","false","i","","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","date_dist(date,date)","date_dist","date, date","integer","supabase_admin","c","false","i","","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","date_dist(date,date)","date_dist","date, date","integer","supabase_admin","c","false","i","","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_mfa_secret(text)","decrypt_mfa_secret","encrypted_text text","text","postgres","plpgsql","true","v","search_path=public, auth, extensions","anon","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_mfa_secret(text)","decrypt_mfa_secret","encrypted_text text","text","postgres","plpgsql","true","v","search_path=public, auth, extensions","authenticated","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_mfa_secret(text)","decrypt_mfa_secret","encrypted_text text","text","postgres","plpgsql","true","v","search_path=public, auth, extensions","PUBLIC","false","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_mfa_secret(text)","decrypt_mfa_secret","encrypted_text text","text","postgres","plpgsql","true","v","search_path=public, auth, extensions","service_role","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_patient_data(text)","decrypt_patient_data","encrypted_text text","text","postgres","plpgsql","false","v","search_path=public, auth, extensions","anon","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_patient_data(text)","decrypt_patient_data","encrypted_text text","text","postgres","plpgsql","false","v","search_path=public, auth, extensions","authenticated","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
"public","decrypt_patient_data(text)","decrypt_patient_data","encrypted_text text","text","postgres","plpgsql","false","v","search_path=public, auth, extensions","PUBLIC","true","SEE function-callers inventory; dynamic callers UNKNOWN","UNCLASSIFIED","UNDECIDED","UNKNOWN"
